/	200	0.395796	0.395938
/?feed=new	200	0.424499	0.424628
/?feed=topics	200	0.461830	0.461964
/?feed=topics&clustering=dbscan	200	0.594570	0.594717
/search?q=bitcoin&mode=words	301	0.000385	0.000407
/search?q=bitcoin&mode=semantic	301	0.000249	0.000266
/?q=bitcoin&mode=relevance	200	3.988279	3.988427
/?q=bitcoin&mode=meaning&embedding=minilm	200	2.960008	2.960141
